Date,Open,High,Low,Close,Adj Close,Volume
2023-02-07,191.026611,195.939240,190.818649,195.228821,195.228821,285818240
2023-02-08,195.211334,195.991379,188.356293,189.790253,189.790253,299133894
2023-02-09,189.816757,190.956116,179.280441,182.206848,182.206848,417668519
2023-02-10,182.215424,186.669510,180.303650,180.489273,180.489273,324445534
2023-02-11,180.505371,181.486862,178.824509,180.478333,180.478333,273488172
2023-02-12,180.483047,182.918320,176.973434,177.777557,177.777557,252131986
2023-02-13,177.763458,179.901215,174.344528,177.736176,177.736176,323020131
2023-02-14,177.746628,181.742096,178.331253,181.375977,181.375977,274948926
2023-02-15,181.356445,195.184570,181.442154,194.843475,194.843475,328160142
2023-02-16,194.831528,196.120026,186.384521,186.542480,186.542480,337771462
2023-02-17,186.562744,195.050308,186.321762,194.038895,194.038895,327618178
2023-02-18,194.026428,200.588959,193.993225,197.936188,197.936188,299705791
2023-02-19,197.943436,203.744659,196.325806,197.938110,197.938110,350011754
2023-02-20,198.012939,214.446335,195.655807,209.226593,209.226593,474421835
2023-02-21,209.365479,221.850586,209.716064,211.617676,211.617676,580370573
2023-02-22,211.594040,211.903381,202.010620,208.300720,208.300720,367188490
2023-02-23,208.306122,210.003860,202.944366,204.039551,204.039551,326661960
2023-02-24,204.024704,204.504700,194.979645,197.461319,197.461319,340456761
2023-02-25,197.481735,200.633453,193.843506,198.086761,198.086761,319248646
2023-02-26,198.097534,203.862839,197.035217,202.355972,202.355972,297405336
2023-02-27,202.356842,204.901199,198.761658,200.491119,200.491119,303629704
2023-02-28,200.505676,200.501633,194.861374,196.030762,196.030762,282544982
2023-03-01,196.038010,200.464645,196.053680,198.585571,198.585571,271139810
2023-03-02,198.575241,198.977448,194.267334,195.670700,195.670700,280194792
2023-03-03,195.698578,195.806213,182.362244,186.352905,186.352905,309410258
2023-03-04,186.331558,187.477081,181.672592,183.815735,183.815735,229823661
2023-03-05,183.794601,186.442307,183.056702,183.649216,183.649216,228355767
2023-03-06,183.653793,185.126709,181.486053,184.485306,184.485306,250505876
2023-03-07,184.474319,187.106064,183.358276,185.399139,185.399139,239614361
2023-03-08,185.399231,185.980392,176.130493,176.851227,176.851227,271902126
2023-03-09,176.870789,178.331451,163.913666,167.185226,167.185226,285398331
2023-03-10,176.870789,178.333344,163.913666,167.185226,167.185226,285398331
2023-03-11,167.188828,170.147858,160.697235,169.826248,169.826248,326739156
2023-03-12,169.818848,175.263107,165.695251,173.674088,173.674088,336273164
2023-03-13,173.632156,183.017960,171.767929,182.448334,182.448334,285244149
2023-03-14,182.437195,191.585434,181.138580,190.878372,190.878372,361002396
2023-03-15,190.859741,203.655090,189.475952,196.496704,196.496704,390489114
2023-03-16,196.527740,200.147324,185.964691,186.594330,186.594330,328768103
2023-03-17,186.658585,190.554337,185.401810,189.305374,189.305374,284138420
2023-03-18,189.308792,200.775375,188.229172,200.594421,200.594421,302105308
2023-03-19,200.591202,204.054794,194.178848,194.388672,194.388672,285496302
2023-03-20,194.362488,203.689651,194.362488,202.770416,202.770416,296286820
2023-03-21,202.745193,205.822021,194.094833,194.448715,194.448715,317202530
2023-03-22,194.464737,201.538010,189.656906,201.336288,201.336288,315944987
2023-03-23,201.328598,201.328598,185.706299,188.482269,188.482269,322598176
2023-03-24,188.479172,194.993652,186.427567,192.797073,192.797073,292411827
2023-03-25,192.792572,196.706329,184.693298,186.249207,186.249207,310632163
2023-03-26,186.267502,191.537430,185.880280,188.142899,188.142899,232582904
2023-03-27,188.133331,190.903412,186.427017,187.639984,187.639984,215250360
2023-03-28,187.652344,187.935760,177.077332,180.586700,180.586700,257509858
2023-03-29,180.599701,182.573120,178.194977,180.538559,180.538559,231681249
2023-03-30,180.510712,185.678375,180.387344,184.557632,184.557632,265433903
2023-03-31,184.542374,187.385101,178.282272,180.375046,180.375046,238514272
2023-04-01,180.387665,186.078751,180.627106,185.419800,185.419800,173365185
2023-04-02,185.401657,190.235840,185.055496,187.758698,187.758698,172063105
2023-04-03,188.806259,189.061768,182.383347,184.773605,184.773605,166866935
2023-04-04,184.768433,192.418228,180.697632,188.374329,188.374329,273499700
2023-04-05,188.355560,188.791580,186.626556,188.074753,188.074753,178181205
2023-04-06,188.077515,193.591934,187.469879,189.460373,189.460373,179742463
2023-04-07,189.489563,191.185577,187.080048,188.891251,188.891251,149382111
2023-04-08,188.859238,189.463776,185.037628,186.932602,186.932602,144428170
2023-04-09,186.898178,187.683517,184.632462,185.581512,185.581512,117628198
2023-04-10,185.600037,189.301331,185.305786,188.151611,188.151611,120675435
2023-04-11,188.139252,193.254959,186.651810,192.526398,192.526398,156716536
2023-04-12,192.534882,195.724625,192.031754,194.102875,194.102875,169790782
2023-04-13,194.109421,194.043579,189.170593,192.425720,192.425720,159207988
2023-04-14,192.394318,194.569687,191.720215,193.453033,193.453033,171224019
2023-04-15,193.451538,197.902023,192.951294,197.576660,197.576660,198727568
2023-04-16,197.581284,198.928497,195.437531,198.010773,198.010773,161061059
2023-04-17,197.997345,202.768250,196.420273,200.525528,200.525528,170668085
2023-04-18,200.534225,200.547119,195.620880,196.470337,196.470337,175778780
2023-04-19,196.480682,200.187134,195.221115,198.352402,198.352402,166317748
2023-04-20,198.331696,198.546570,184.819733,186.560196,186.560196,234467617
2023-04-21,186.544556,188.825150,180.899918,182.582214,182.582214,199521370
2023-04-22,182.584656,186.436325,177.425735,178.946808,178.946808,165065104
2023-04-23,178.985703,183.398041,178.302521,182.664886,182.664886,141847718
2023-04-24,182.646683,183.337631,177.200790,179.243164,179.243164,137237679
2023-04-25,179.247849,181.491287,177.656433,178.008240,178.008240,146909455
2023-04-26,178.001755,181.216202,176.299683,181.141495,181.141495,158099979
2023-04-27,181.138107,186.641373,172.203552,178.038193,178.038193,217264644
2023-04-28,178.024994,181.994827,176.900742,176.761917,176.761917,205402264
2023-04-29,176.760712,180.662064,176.702805,178.579926,178.579926,177280329
2023-04-30,178.590515,181.645447,178.150726,180.991211,180.991211,130389709
2023-05-01,181.001892,182.690125,178.490158,178.843948,178.843948,139187000
2023-05-02,178.820404,178.827652,174.391068,176.630783,176.630783,146551905
2023-05-03,176.629181,179.598709,175.724319,178.762512,178.762512,152040565
2023-05-04,178.753555,181.396530,174.263962,180.951706,180.951706,154575062
2023-05-05,180.964340,180.915588,174.550201,175.340698,175.340698,124947533
2023-05-06,175.341400,179.018402,175.272324,177.772278,177.772278,138143607
2023-05-07,177.761673,178.364197,171.737473,173.352814,173.352814,134523847
2023-05-08,173.334824,174.226578,172.502106,172.502106,172.502106,106615137
2023-05-09,172.480392,173.345154,160.789520,164.290710,164.290710,175831800
2023-05-10,164.279495,182.000275,162.999985,180.263123,180.263123,408721644
