Date,Open,High,Low,Close,Adj Close,Volume
2023-02-07,32.140079,33.440048,32.107628,33.312431,33.312431,318208137
2023-02-08,33.313896,33.491543,32.090893,32.624332,32.624332,315253519
2023-02-09,32.629974,33.019615,29.667141,30.105328,30.105328,443812994
2023-02-10,30.105909,30.888699,30.095591,30.439653,30.439653,278158361
2023-02-11,30.434361,31.088121,30.361179,31.085058,31.085058,191637401
2023-02-12,31.084801,31.288225,30.077965,30.439821,30.439821,191028088
2023-02-13,30.441517,30.583637,28.827620,29.670931,29.670931,266702916
2023-02-14,29.665728,30.391466,29.450542,30.370251,30.370251,233162613
2023-02-15,30.370056,32.507195,30.103657,32.496185,32.496185,303646369
2023-02-16,32.497868,33.096069,31.108406,31.148333,31.148333,386504551
2023-02-17,31.143793,32.805088,31.024277,32.609459,32.609459,299618117
2023-02-18,32.609352,33.500729,32.212612,32.931602,32.931602,331868080
2023-02-19,32.928570,33.721985,32.580772,32.734055,32.734055,411942444
2023-02-20,32.759441,34.235916,31.986561,33.541714,33.541714,447872781
2023-02-21,33.544746,34.960228,32.817280,33.219158,33.219158,813473241
2023-02-22,33.221363,33.373177,31.987101,32.998123,32.998123,351596804
2023-02-23,32.997433,33.214760,32.165497,32.495094,32.495094,241785130
2023-02-24,32.491295,32.622440,31.000328,31.379969,31.379969,260231056
2023-02-25,31.382750,31.562876,30.318378,31.214508,31.214508,195830665
2023-02-26,31.211575,32.003349,31.014824,31.803791,31.803791,170411128
2023-02-27,31.804754,32.023460,30.983124,31.626560,31.626560,207858151
2023-02-28,31.625401,31.826057,30.632524,30.809971,30.809971,188027292
2023-03-01,30.810633,31.712526,30.933479,31.475281,31.475281,183480958
2023-03-02,31.476578,31.561661,30.670115,31.323591,31.323591,187747749
2023-03-03,31.324196,31.350504,28.628021,30.093275,30.093275,260189250
2023-03-04,30.091923,30.162117,28.906425,29.465528,29.465528,154452761
2023-03-05,29.465338,30.093712,29.111029,29.269646,29.269646,148853321
2023-03-06,29.265316,29.306313,28.512836,29.201563,29.201563,202471586
2023-03-07,29.200603,29.416758,28.725046,29.163700,29.163700,169641815
2023-03-08,29.165525,29.231234,27.493023,27.676929,27.676929,201682947
2023-03-09,27.678326,28.041725,25.514425,25.884983,25.884983,230168447
2023-03-10,27.678326,28.015757,25.514425,25.884983,25.884983,230168447
2023-03-11,25.891209,26.650772,24.671497,26.522997,26.522997,282494873
2023-03-12,26.521109,27.171391,25.380816,26.282516,26.282516,258933578
2023-03-13,26.278801,28.377693,25.904200,28.355383,28.355383,225858489
2023-03-14,28.360441,30.516853,28.352339,29.482105,29.482105,527261913
2023-03-15,29.480917,31.460623,28.763065,30.296419,30.296419,397841840
2023-03-16,30.301598,30.877293,27.416124,27.860569,27.860569,358118139
2023-03-17,27.870218,28.397552,27.574896,28.179506,28.179506,211672308
2023-03-18,28.180962,30.062506,27.919210,30.062506,30.062506,248362566
2023-03-19,30.063753,33.275063,29.943563,30.722534,30.722534,724908051
2023-03-20,30.722927,32.266491,30.722927,31.495123,31.495123,343342479
2023-03-21,31.490843,31.762283,29.070860,29.149860,29.149860,352875478
2023-03-22,29.162115,31.528244,29.058624,31.447338,31.447338,373976153
2023-03-23,31.430086,31.517200,29.117582,29.973040,29.973040,362608384
2023-03-24,29.970903,31.686474,29.849627,31.153593,31.153593,312995136
2023-03-25,31.151196,31.305965,29.816038,30.365614,30.365614,264958328
2023-03-26,30.365993,30.963676,29.512691,30.103588,30.103588,218122132
2023-03-27,30.104446,30.773312,30.027941,30.580383,30.580383,171558601
2023-03-28,30.580572,30.624458,28.773890,29.553885,29.553885,224363396
2023-03-29,29.554510,30.152237,29.339058,30.085503,30.085503,218532198
2023-03-30,30.084671,31.517834,30.002886,30.918007,30.918007,234069333
2023-03-31,30.925219,31.302673,29.898020,30.191620,30.191620,223907036
2023-04-01,30.195082,31.153091,29.946594,31.014559,31.014559,194219686
2023-04-02,31.014334,32.270195,30.677570,31.584311,31.584311,270286980
2023-04-03,31.791168,31.791168,30.236698,30.691078,30.691078,228291967
2023-04-04,30.690905,30.753326,29.442905,30.497845,30.497845,268363839
2023-04-05,30.497248,31.894377,30.167738,31.247627,31.247627,284554471
2023-04-06,31.247057,31.843370,30.802832,31.463207,31.463207,258913495
2023-04-07,31.462751,31.462751,30.806658,30.996582,30.996582,189735106
2023-04-08,30.997370,31.141720,30.282200,30.714163,30.714163,161103368
2023-04-09,30.712481,30.888960,30.385416,30.514395,30.514395,113174581
2023-04-10,30.516197,30.998529,30.308483,30.816422,30.816422,132174709
2023-04-11,30.816469,31.651070,30.655539,31.555285,31.555285,161337421
2023-04-12,31.560179,33.298664,31.419500,32.331558,32.331558,395111896
2023-04-13,32.330147,33.691116,31.177065,32.694687,32.694687,667752647
2023-04-14,32.912823,33.900257,32.335388,33.084248,33.084248,455368313
2023-04-15,33.082935,34.021622,32.666019,33.467178,33.467178,473360580
2023-04-16,33.468262,33.534870,32.756672,32.981140,32.981140,220770035
2023-04-17,32.979805,33.480522,32.724876,33.214851,33.214851,216961678
2023-04-18,33.213696,33.202290,32.152126,32.397362,32.397362,248967653
2023-04-19,32.400536,33.150146,31.940004,32.481697,32.481697,233624438
2023-04-20,32.478180,32.480221,30.006842,30.309620,30.309620,320519945
2023-04-21,30.303862,30.791021,29.408499,29.764227,29.764227,249172376
2023-04-22,29.765142,29.974569,28.587461,28.890556,28.890556,223821510
2023-04-23,28.889841,30.558950,28.885706,30.201607,30.201607,261670309
2023-04-24,30.202366,30.219814,29.039030,29.465645,29.465645,173429623
2023-04-25,29.466070,29.884031,28.629881,28.976318,28.976318,163763251
2023-04-26,28.974258,30.187319,28.868721,29.839376,29.839376,164455447
2023-04-27,29.839699,30.789827,28.335428,29.280010,29.280010,250789308
2023-04-28,29.282860,30.223759,29.251036,29.892149,29.892149,850981402
2023-04-29,29.894148,30.124775,29.568983,29.890285,29.890285,244547653
2023-04-30,29.888973,30.210798,29.825487,29.944530,29.944530,109045588
2023-05-01,29.942930,30.218206,29.245298,29.464876,29.464876,118481684
2023-05-02,29.460869,29.523479,28.576937,29.005798,29.005798,147898020
2023-05-03,29.006355,29.034058,28.373499,28.879366,28.879366,120540143
2023-05-04,28.880035,29.639023,28.253611,29.448441,29.448441,154990251
2023-05-05,29.450926,29.463627,28.631826,28.815622,28.815622,114706338
2023-05-06,28.817986,29.202932,28.629557,29.039507,29.039507,131920510
2023-05-07,29.039131,29.222151,27.826963,28.107515,28.107515,141035019
2023-05-08,28.106264,28.286455,27.775251,27.813023,27.813023,93366630
2023-05-09,27.810322,27.878078,26.107937,26.980173,26.980173,177471011
2023-05-10,26.979288,28.342762,26.723211,27.713974,27.713974,186578251
2023-05-11,27.714657,28.467524,26.611624,27.814468,27.814468,187357658
2023-05-12,27.813816,27.954273,26.719473,27.049452,27.049452,162646257
2023-05-13,27.047703,27.481096,26.659967,27.447844,27.447844,144552382
2023-05-14,27.447481,27.508068,27.142839,27.253057,27.253057,101220105
2023-05-15,27.252516,27.581572,27.118130,27.269157,27.269157,93521989
2023-05-16,27.269855,27.553638,26.966438,27.299747,27.299747,127519514
2023-05-17,27.300957,27.425320,26.971449,27.447889,27.447889,113671097
2023-05-18,27.448603,28.028374,27.394217,27.890825,27.890825,138604868
2023-05-19,27.890894,28.130863,27.105173,27.681067,27.681067,138671418
2023-05-20,27.678352,27.691910,27.591978,27.544792,27.544792,97532927
2023-05-21,27.545902,27.727089,27.381865,27.581553,27.581553,93793976
2023-05-22,27.581430,27.673353,26.922600,26.942852,26.942852,105806473
2023-05-23,26.944355,27.803051,26.731558,27.447273,27.447273,129684222
2023-05-24,27.447353,27.844624,27.335548,27.773390,27.773390,119768270
2023-05-25,27.774643,27.802685,26.925026,27.187851,27.187851,139135969
2023-05-26,27.186380,27.279224,26.764620,27.261812,27.261812,125531608
2023-05-27,27.262337,28.031172,27.107578,27.671015,27.671015,109069132
2023-05-28,27.670677,27.930805,27.485563,27.894712,27.894712,77479302
2023-05-29,27.894293,28.588171,27.863747,28.426008,28.426008,109875023
2023-05-30,28.425102,28.519482,27.923971,28.138416,28.138416,100099587
2023-05-31,28.137550,28.171209,27.959246,28.034250,28.034250,104619152
2023-06-01,28.033667,28.121538,27.604658,27.674599,27.674599,101692312
2023-06-02,27.677738,27.756474,27.198860,27.091072,27.091072,108899175
2023-06-03,27.091343,27.469477,26.945122,27.419950,27.419950,113067634
2023-06-04,27.420395,27.694937,27.282784,27.396383,27.396383,103746601
