Date,Open,High,Low,Close,Adj Close,Volume
2023-02-07,32.948044,34.343727,32.809006,34.260876,34.260876,898024131
2023-02-08,34.259975,34.670189,33.029224,33.474491,33.474491,770948923
2023-02-09,33.482315,33.627174,29.122789,29.475628,29.475628,1149265921
2023-02-10,29.477736,30.408430,28.725224,29.140348,29.140348,947005342
2023-02-11,29.137859,30.176037,29.124945,30.131796,30.131796,386459504
2023-02-12,30.130030,32.158779,29.866398,31.085617,31.085617,770912248
2023-02-13,31.081005,31.155199,28.520559,29.833775,29.833775,994874268
2023-02-14,29.821569,31.838039,29.768635,31.235415,31.235415,1239212990
2023-02-15,31.235085,34.601627,30.948727,34.580357,34.580357,1082437754
2023-02-16,34.580772,34.789223,32.434063,32.475109,32.475109,1289748689
2023-02-17,32.469543,34.134296,32.281708,33.677517,33.677517,844313924
2023-02-18,33.678448,34.536472,33.388153,34.130829,34.130829,539165806
2023-02-19,34.127361,37.138149,33.825119,36.163040,36.163040,1446879232
2023-02-20,36.171227,39.021496,35.377865,37.898079,37.898079,2112721557
2023-02-21,37.900028,38.313934,36.007828,36.349800,36.349800,1348950177
2023-02-22,36.351540,36.680931,34.267399,35.501022,35.501022,1310364950
2023-02-23,35.502598,36.035870,34.678032,35.106689,35.106689,850777425
2023-02-24,35.104984,35.282818,33.616146,34.274517,34.274517,910463164
2023-02-25,34.283161,34.601784,32.181213,33.492046,33.492046,813808300
2023-02-26,33.492729,34.887535,33.195896,34.537872,34.537872,550042924
2023-02-27,34.537354,34.673737,33.246098,33.669151,33.669151,706225278
2023-02-28,33.666771,33.693886,32.435493,32.563038,32.563038,521608394
2023-03-01,32.556725,33.701218,32.446545,33.294529,33.294529,512636596
2023-03-02,33.292877,33.372223,32.344669,32.659306,32.659306,479152548
2023-03-03,32.661739,32.684772,30.453894,31.618443,31.618443,722855690
2023-03-04,31.619438,31.819515,30.101700,30.977373,30.977373,368423145
2023-03-05,30.976713,31.937944,30.931995,31.060493,31.060493,412681546
2023-03-06,31.060240,31.321581,30.492807,30.651804,30.651804,472399718
2023-03-07,30.651329,31.026558,30.090481,30.725307,30.725307,599339302
2023-03-08,30.724091,30.867458,27.751772,27.944767,27.944767,941358316
2023-03-09,27.950098,28.263201,25.718742,26.267710,26.267710,1144554809
2023-03-10,27.950098,28.263201,25.718742,26.267710,26.267710,1144554809
2023-03-11,26.273937,27.859808,24.469015,27.738546,27.738546,1435353528
2023-03-12,27.737726,28.657728,26.108185,27.686224,27.686224,1058627919
2023-03-13,27.684635,30.727272,27.255772,30.620380,30.620380,1005487405
2023-03-14,30.620773,31.796169,28.633509,30.701305,30.701305,1744629717
2023-03-15,30.702803,33.053898,29.870377,31.301016,31.301016,1690419902
2023-03-16,31.311874,32.136448,28.534359,29.151276,29.151276,1234015166
2023-03-17,29.164143,29.870777,28.721720,29.610554,29.610554,658337335
2023-03-18,29.609840,32.065445,29.249649,31.995714,31.995714,922364365
2023-03-19,32.000652,33.819736,31.298107,31.378094,31.378094,1169166386
2023-03-20,31.381632,33.240284,31.381632,32.626850,32.626850,707797410
2023-03-21,32.628651,35.531639,32.249992,33.017277,33.017277,1708075933
2023-03-22,33.018948,34.814766,32.335243,33.867462,33.867462,1115647868
2023-03-23,33.861488,34.515217,31.626299,32.072384,32.072384,1271639555
2023-03-24,32.064960,33.807182,31.611065,33.252384,33.252384,831775857
2023-03-25,33.248451,33.333252,30.645514,31.086666,31.086666,822647471
2023-03-26,31.084999,31.498013,30.344028,30.737585,30.737585,410327211
2023-03-27,30.733875,31.764851,30.585819,31.518675,31.518675,340594572
2023-03-28,31.519527,31.548412,29.366098,29.913092,29.913092,539962612
2023-03-29,29.913874,30.959827,29.489128,30.524082,30.524082,518394440
2023-03-30,30.516243,32.250381,30.476505,31.597153,31.597153,566833385
2023-03-31,31.600704,32.345264,30.188969,30.604618,30.604618,703571448
2023-04-01,30.606806,32.060398,30.194025,31.654444,31.654444,527608982
2023-04-02,31.655725,31.868847,31.188547,31.363094,31.363094,312778533
2023-04-03,31.531082,31.827274,30.433933,30.842121,30.842121,344752153
2023-04-04,30.840714,30.847460,30.031067,30.124041,30.124041,644337996
2023-04-05,30.123449,31.262178,30.100962,30.953896,30.953896,452120239
2023-04-06,30.953773,31.545691,30.821978,31.216352,31.216352,483723297
2023-04-07,31.221870,31.223221,30.643187,30.879353,30.879353,333448811
2023-04-08,30.881174,31.119781,30.351999,30.689560,30.689560,257362538
2023-04-09,30.684660,31.054319,29.897627,30.030651,30.030651,291387788
2023-04-10,30.033529,30.626301,29.922630,30.420555,30.420555,228656065
2023-04-11,30.421709,31.501204,30.370192,31.412474,31.412474,337208524
2023-04-12,31.414839,35.547295,31.373753,34.598148,34.598148,1628591564
2023-04-13,34.598106,36.276623,33.701393,35.815002,35.815002,1798193710
2023-04-14,35.554550,37.714653,35.431984,36.015396,36.015396,1167972953
