Date,Open,High,Low,Close,Adj Close,Volume
2023-02-07,9.917448,10.344201,9.907970,10.336049,10.336049,381851830
2023-02-08,10.336250,10.413198,10.098377,10.278497,10.278497,444187764
2023-02-09,10.280081,11.108631,9.932539,10.064110,10.064110,1589909102
2023-02-10,10.063989,10.212795,9.890467,9.991950,9.991950,653168456
2023-02-11,9.992166,10.161697,9.956271,10.135008,10.135008,292414128
2023-02-12,10.134731,10.208817,9.751192,9.847778,9.847778,349542929
2023-02-13,9.847274,9.885502,9.295692,9.573826,9.573826,512489354
2023-02-14,9.573262,9.759945,9.461926,9.741220,9.741220,401470529
2023-02-15,9.741029,10.547330,9.700762,10.526751,10.526751,492375048
2023-02-16,10.526621,10.816207,10.233549,10.241435,10.241435,755100068
2023-02-17,10.240216,11.152742,10.193978,11.145187,11.145187,1039735172
2023-02-18,11.143970,11.945413,10.940845,11.641686,11.641686,1228151900
2023-02-19,11.640566,11.982200,11.444336,11.641827,11.641827,867235607
2023-02-20,11.649680,12.071260,11.354150,11.589491,11.589491,784543912
2023-02-21,11.590669,11.674670,11.016131,11.126558,11.126558,593511968
2023-02-22,11.127019,11.319280,10.760169,11.316706,11.316706,666514138
2023-02-23,11.316535,11.971515,11.260894,11.657662,11.657662,936467256
2023-02-24,11.655729,11.935774,10.896705,11.084859,11.084859,782243081
2023-02-25,11.086345,11.110863,10.720904,10.968974,10.968974,463394415
2023-02-26,10.968423,11.180306,10.879277,11.126246,11.126246,349666389
2023-02-27,11.125203,11.133572,10.642719,10.800037,10.800037,443538441
2023-02-28,10.800795,10.974237,10.612958,10.686800,10.686800,453039868
2023-03-01,10.687741,11.137559,10.709060,11.137559,11.137559,440299766
2023-03-02,11.137572,11.179940,10.706860,10.796497,10.796497,398489956
2023-03-03,10.796346,10.802061,10.005112,10.267017,10.267017,511599554
2023-03-04,10.267404,10.337419,9.956576,10.124121,10.124121,319284760
2023-03-05,10.124891,10.379925,10.082865,10.281491,10.281491,283693172
2023-03-06,10.281588,10.341558,10.123972,10.193297,10.193297,330693091
2023-03-07,10.193301,10.332170,10.163714,10.428714,10.428714,388745006
2023-03-08,10.428226,10.509727,9.938476,9.988499,9.988499,459257489
2023-03-09,9.988558,10.073495,9.204626,9.346743,9.346743,476772644
2023-03-10,9.988558,10.073495,9.204626,9.346743,9.346743,476772644
2023-03-11,9.346604,9.519881,9.031849,9.464870,9.464870,511074737
2023-03-12,9.464438,9.718684,9.115143,9.430319,9.430319,509854186
2023-03-13,9.429506,9.935123,9.310016,9.935123,9.935123,401170353
2023-03-14,9.934141,10.270503,9.708325,10.181394,10.181394,599297474
2023-03-15,10.181685,10.780203,9.996352,10.433574,10.433574,695805052
2023-03-16,10.434510,10.640826,9.755433,9.899569,9.899569,597642456
2023-03-17,9.903460,10.032265,9.807228,10.016757,10.016757,340090650
2023-03-18,10.017166,10.737454,9.947937,10.688424,10.688424,554919629
2023-03-19,10.688789,10.796789,10.245607,10.264359,10.264359,464887368
2023-03-20,10.265454,10.825390,10.265454,10.579938,10.579938,371174394
2023-03-21,10.579634,11.038058,10.436791,10.507871,10.507871,729389753
2023-03-22,10.510098,11.143411,10.309961,11.091733,11.091733,548492639
2023-03-23,11.090122,11.530854,10.572249,10.720868,10.720868,876289988
2023-03-24,10.720186,11.416075,10.603461,11.406993,11.406993,492728311
2023-03-25,11.405832,11.446349,10.759961,10.834171,10.834171,444224198
2023-03-26,10.833140,10.901390,10.514573,10.650671,10.650671,290434650
2023-03-27,10.651824,10.950781,10.623508,10.912346,10.912346,248264027
2023-03-28,10.913103,10.933941,10.242292,10.319680,10.319680,346243942
2023-03-29,10.320002,10.468989,10.155376,10.371175,10.371175,314709378
2023-03-30,10.369579,11.158525,10.368055,11.049289,11.049289,446002991
2023-03-31,11.049261,11.278221,10.705707,10.770951,10.770951,416214000
2023-04-01,10.770686,11.430941,10.765850,11.355513,11.355513,508948492
2023-04-02,11.357249,11.404277,11.153803,11.175957,11.175957,274490142
2023-04-03,11.289985,11.289985,10.823047,10.901899,10.901899,283525959
2023-04-04,10.901369,10.945669,10.429441,10.667607,10.667607,435563179
2023-04-05,10.667320,11.062521,10.640868,10.915817,10.915817,367765891
2023-04-06,10.915277,11.280820,10.817184,10.906575,10.906575,432972024
2023-04-07,10.906492,10.907741,10.705711,10.787484,10.787484,291034630
2023-04-08,10.787313,10.932906,10.665670,10.910704,10.910704,201423412
2023-04-09,10.909611,10.934230,10.644881,10.697755,10.697755,171053277
2023-04-10,10.697914,10.872543,10.608156,10.807963,10.807963,172230141
2023-04-11,10.807740,11.077958,10.738137,11.048279,11.048279,255569394
2023-04-12,11.048907,11.169181,10.970271,10.992882,10.992882,283826394
2023-04-13,10.993198,11.008659,10.719219,10.826462,10.826462,292074534
2023-04-14,10.802315,11.078487,10.744889,11.003430,11.003430,335389876
2023-04-15,11.004458,11.621274,11.004458,11.560330,11.560330,620993911
2023-04-16,11.560585,11.995010,11.390070,11.947651,11.947651,452018078
2023-04-17,11.948005,12.159388,11.820035,12.135442,12.135442,423652664
2023-04-18,12.135001,12.326999,11.833626,12.187351,12.187351,687237350
2023-04-19,12.188991,12.969462,12.032900,12.732994,12.732994,761085707
2023-04-20,12.731724,12.742183,11.517202,11.588505,11.588505,810525258
2023-04-21,11.586435,11.772456,11.127921,11.150872,11.150872,582514870
2023-04-22,11.151184,11.255736,10.525273,10.636097,10.636097,508879064
