Date,Open,High,Low,Close,Adj Close,Volume
2023-02-07,2345.791504,2405.227539,2343.505371,2400.714600,2400.714600,11530121278
2023-02-08,2400.573486,2423.728760,2359.736572,2382.515869,2382.515869,11266700823
2023-02-09,2383.043213,2387.000977,2216.853516,2228.728516,2228.728516,15168596026
2023-02-10,2228.956543,2236.613525,2174.883057,2192.924561,2192.924561,12156058720
2023-02-11,2193.030029,2229.619385,2186.088867,2227.582520,2227.582520,7325344991
2023-02-12,2227.364502,2235.723145,2169.518066,2191.521973,2191.521973,7695034713
2023-02-13,2191.353271,2202.485352,2112.749268,2162.781494,2162.781494,13437122725
2023-02-14,2162.532227,2235.586670,2151.946045,2228.166992,2228.166992,13237797563
2023-02-15,2228.009521,2423.864258,2224.765381,2423.336426,2423.336426,14500288681
2023-02-16,2423.512451,2518.815186,2386.412598,2389.908203,2389.908203,18513537139
2023-02-17,2390.217773,2494.375732,2384.160400,2463.706543,2463.706543,14249811620
2023-02-18,2463.646240,2479.007813,2447.551270,2459.397949,2459.397949,7982902250
2023-02-19,2459.195557,2498.833984,2437.892578,2447.826416,2447.826416,10131087044
2023-02-20,2449.137939,2484.395264,2412.804199,2464.656250,2464.656250,11151121206
2023-02-21,2464.833984,2483.399902,2395.910400,2415.742432,2415.742432,12707295928
2023-02-22,2415.894775,2424.657959,2353.898193,2412.454834,2412.454834,13491086091
2023-02-23,2412.552979,2449.510010,2390.431152,2425.179932,2425.179932,13239091944
2023-02-24,2424.917236,2436.281250,2352.652832,2391.277832,2391.277832,13245808534
2023-02-25,2391.701660,2392.009277,2331.051025,2371.621094,2371.621094,8412917197
2023-02-26,2371.392090,2443.092773,2364.896973,2436.795654,2436.795654,8506667441
2023-02-27,2436.716064,2472.039063,2398.090088,2424.861572,2424.861572,10741778552
2023-02-28,2425.122803,2436.867920,2381.379639,2386.014893,2386.014893,9395624368
2023-03-01,2386.230713,2460.773926,2390.426514,2460.773926,2460.773926,11393604461
2023-03-02,2460.944824,2471.739502,2414.928711,2447.150391,2447.150391,10519000434
2023-03-03,2447.504639,2448.902588,2293.037598,2318.511230,2318.511230,14660526628
2023-03-04,2318.674316,2327.918945,2292.607422,2315.045410,2315.045410,6484577521
2023-03-05,2315.422852,2340.583008,2304.747803,2316.322754,2316.322754,7433828767
2023-03-06,2316.196045,2344.726563,2305.564453,2328.256348,2328.256348,7791292398
2023-03-07,2328.294922,2342.458252,2334.872314,2370.536621,2370.536621,10402363232
2023-03-08,2370.604492,2380.201660,2327.196533,2327.196533,2327.196533,10816635552
2023-03-09,2327.110596,2344.398193,2160.437500,2183.383545,2183.383545,14353778267
2023-03-10,2327.110596,2345.343262,2160.437500,2183.383545,2183.383545,14353778267
2023-03-11,2183.534424,2183.534424,2092.677490,2172.963379,2172.963379,19256795640
2023-03-12,2172.876221,2254.499023,2172.302246,2252.189697,2252.189697,22659999447
2023-03-13,2251.908936,2426.257080,2220.280518,2397.543213,2397.543213,17308829308
2023-03-14,2398.354492,2531.416748,2373.969482,2524.635742,2524.635742,23606215016
2023-03-15,2524.614990,2663.689941,2498.735107,2547.850342,2547.850342,24169376905
2023-03-16,2550.367432,2575.854980,2449.741455,2502.712402,2502.712402,19214595167
2023-03-17,2502.941162,2543.066406,2473.295166,2517.076172,2517.076172,14054465890
2023-03-18,2517.197998,2661.757080,2503.256836,2651.605225,2651.605225,18442966887
2023-03-19,2653.243164,2722.440918,2592.543213,2607.934570,2607.934570,15274349237
2023-03-20,2609.864258,2739.502441,2609.864258,2659.757324,2659.757324,13660281746
2023-03-21,2659.518555,2700.732422,2574.845215,2583.620850,2583.620850,16345003083
2023-03-22,2584.062744,2749.507813,2579.743408,2705.353271,2705.353271,16109431255
2023-03-23,2702.652344,2725.316895,2568.275146,2594.574707,2594.574707,18639940121
2023-03-24,2593.714600,2758.681641,2580.475830,2718.657227,2718.657227,16483371801
2023-03-25,2717.781006,2726.153809,2604.539307,2633.861328,2633.861328,16406595579
2023-03-26,2632.996338,2649.840820,2580.655029,2621.413818,2621.413818,9943338391
2023-03-27,2621.530029,2702.765869,2617.532471,2668.204590,2668.204590,10503931378
2023-03-28,2667.911133,2680.414551,2545.791260,2575.824463,2575.824463,12891805267
2023-03-29,2575.624023,2670.580322,2549.469727,2643.420166,2643.420166,12446139558
2023-03-30,2643.590576,2737.779053,2643.590576,2683.553711,2683.553711,13673951593
2023-03-31,2684.068604,2737.539795,2636.292480,2669.744141,2669.744141,14481720913
2023-04-01,2671.059082,2750.710938,2667.607422,2724.314697,2724.314697,13680289863
2023-04-02,2723.839600,2751.454346,2708.011475,2712.111572,2712.111572,8308077827
2023-04-03,2723.073730,2727.763916,2653.374023,2696.767578,2696.767578,9310648285
2023-04-04,2695.587646,2712.726563,2646.569336,2667.579590,2667.579590,14210747187
2023-04-05,2667.351318,2805.626709,2656.463623,2767.787354,2767.787354,15382290222
2023-04-06,2767.728027,2866.926758,2759.875488,2842.485596,2842.485596,15364335019
2023-04-07,2842.529541,2842.720459,2790.132813,2806.126953,2806.126953,12380418055
2023-04-08,2805.844482,2820.470947,2765.926514,2797.054932,2797.054932,12527928641
2023-04-09,2795.620117,2817.252441,2771.096436,2772.029785,2772.029785,7518529481
2023-04-10,2772.290527,2810.554443,2740.857666,2786.458008,2786.458008,9533270499
2023-04-11,2786.987549,2885.281738,2790.398926,2874.951172,2874.951172,12605892405
2023-04-12,2875.204346,2905.818604,2836.489014,2844.031250,2844.031250,13342794560
2023-04-13,2843.670410,2883.589844,2791.926514,2867.974121,2867.974121,16441264488
2023-04-14,2863.518555,2978.934570,2831.388916,2966.802490,2966.802490,18495321715
2023-04-15,2968.712891,3132.904297,2965.398438,3133.963135,3133.963135,24303758439
2023-04-16,3133.934570,3148.039795,3096.497070,3119.826172,3119.826172,11982213286
2023-04-17,3119.549072,3187.415771,3096.514893,3161.795654,3161.795654,11779337476
2023-04-18,3161.788818,3160.675781,3082.705811,3099.326172,3099.326172,14403436962
2023-04-19,3098.747559,3149.209961,3070.597656,3124.511719,3124.511719,13560861252
2023-04-20,3123.634521,3124.605957,2877.302979,2887.899902,2887.899902,20550740312
2023-04-21,2887.921387,2925.987549,2848.402100,2881.759521,2881.759521,16794542118
2023-04-22,2882.222656,2902.844238,2731.228516,2764.504639,2764.504639,17998084702
2023-04-23,2763.438721,2819.468750,2758.302490,2800.710449,2800.710449,10416419633
2023-04-24,2800.625000,2812.666748,2745.027100,2782.991455,2782.991455,9875332366
2023-04-25,2783.026123,2820.985840,2709.082031,2748.933350,2748.933350,12587671928
2023-04-26,2748.108398,2832.912598,2723.156250,2813.219971,2813.219971,13076728138
2023-04-27,2812.308838,2971.735596,2718.016846,2824.686523,2824.686523,21725843675
2023-04-28,2824.881836,2921.765625,2819.516846,2878.906006,2878.906006,21127631822
2023-04-29,2879.640137,2916.531738,2841.411377,2861.006104,2861.006104,11628017777
2023-04-30,2861.085205,2897.480957,2854.169678,2885.303223,2885.303223,7250076002
