Date,Open,High,Low,Close,Adj Close,Volume
2023-02-07,0.570226,0.581696,0.566394,0.579937,0.579937,1457963499
2023-02-08,0.579889,0.581496,0.570652,0.574518,0.574518,1231164341
2023-02-09,0.574529,0.582333,0.543753,0.551211,0.551211,2144764536
2023-02-10,0.551176,0.560681,0.547461,0.553917,0.553917,1270208004
2023-02-11,0.553919,0.555636,0.550993,0.555488,0.555488,631705501
2023-02-12,0.555449,0.555976,0.541463,0.542852,0.542852,712347791
2023-02-13,0.542791,0.547260,0.526537,0.533353,0.533353,1620135964
2023-02-14,0.533262,0.548528,0.525675,0.547294,0.547294,1463109345
2023-02-15,0.547231,0.581918,0.541567,0.581098,0.581098,1552509837
2023-02-16,0.581093,0.584356,0.561153,0.561251,0.561251,1740618117
2023-02-17,0.561178,0.580811,0.557918,0.574650,0.574650,1408945766
2023-02-18,0.574651,0.576899,0.569681,0.573674,0.573674,726317134
2023-02-19,0.573625,0.578013,0.562126,0.562398,0.562398,1059322434
2023-02-20,0.562487,0.589076,0.555106,0.576872,0.576872,1960403289
2023-02-21,0.576865,0.584055,0.564976,0.571002,0.571002,1608177025
2023-02-22,0.571006,0.582091,0.561931,0.580766,0.580766,1636530884
2023-02-23,0.580766,0.582699,0.569970,0.571573,0.571573,1347561629
2023-02-24,0.571513,0.573323,0.555522,0.562707,0.562707,1417418496
2023-02-25,0.562753,0.564192,0.553532,0.562208,0.562208,821149747
2023-02-26,0.562209,0.565413,0.558245,0.561434,0.561434,656145274
2023-02-27,0.561380,0.564226,0.553835,0.562496,0.562496,1557163632
2023-02-28,0.562505,0.567184,0.552858,0.560363,0.560363,1486815046
2023-03-01,0.560339,0.568485,0.554821,0.567885,0.567885,1349870733
2023-03-02,0.567888,0.567949,0.557492,0.560908,0.560908,1207051972
2023-03-03,0.560919,0.560218,0.533591,0.558025,0.558025,1779183220
2023-03-04,0.558025,0.560758,0.547060,0.552289,0.552289,822378320
2023-03-05,0.552297,0.557184,0.542880,0.543660,0.543660,748548648
2023-03-06,0.543634,0.555137,0.534765,0.550308,0.550308,1725484524
2023-03-07,0.550261,0.583244,0.546229,0.577555,0.577555,2245377654
